Assemblage	Diversity	Observed	Estimator	s.e.	LCL	UCL
BOLD:AAB8889	Shannon diversity	1	1	0	1	1
BOLD:AAB8889	Simpson diversity	1	1	0	1	1
BOLD:AAB8890	Species richness	1	1	0	1	1
BOLD:AAB8890	Shannon diversity	1	1	0	1	1
BOLD:AAB8890	Simpson diversity	1	1	0	1	1
BOLD:AAB8891	Species richness	1	1	0	1	1
BOLD:AAB8891	Shannon diversity	1	1	0	1	1
BOLD:AAB8891	Simpson diversity	1	1	0	1	1
BOLD:AAB8984	Species richness	1	1	0	1	1
BOLD:AAB8984	Shannon diversity	1	1	0	1	1
BOLD:AAB8984	Simpson diversity	1	1	0	1	1
BOLD:AAB8985	Species richness	1	1	0	1	1
BOLD:AAB8985	Shannon diversity	1	1	0	1	1
BOLD:AAB8985	Simpson diversity	1	1	0	1	1
BOLD:AAB9478	Species richness	1	1	0	1	1
BOLD:AAB9478	Shannon diversity	1	1	0	1	1
BOLD:AAB9478	Simpson diversity	1	1	0	1	1
BOLD:AAB9479	Species richness	1	1	0	1	1
BOLD:AAB9479	Shannon diversity	1	1	0	1	1
BOLD:AAB9479	Simpson diversity	1	1	0	1	1
BOLD:AAB9500	Species richness	2	2	0.2876234912646613	2	2.563731683986407
BOLD:AAB9500	Shannon diversity	1.244871761485994	1.2642587082546646	0.1454576659128766	0.9791669217901672	1.549350494719162
BOLD:AAB9500	Simpson diversity	1.120768526989936	1.1247637051039703	0.09659443190913605	0.935442097454957	1.3140853127529835
BOLD:AAB9718	Species richness	1	1	0	1	1
BOLD:AAB9718	Shannon diversity	1	1	0	1	1
BOLD:AAB9718	Simpson diversity	1	1	0	1	1
BOLD:AAB9732	Species richness	1	1	0	1	1
BOLD:AAB9732	Shannon diversity	1	1	0	1	1
BOLD:AAB9732	Simpson diversity	1	1	0	1	1
BOLD:AAB9733	Species richness	1	1	0	1	1
BOLD:AAB9733	Shannon diversity	1	1	0	1	1
BOLD:AAB9733	Simpson diversity	1	1	0	1	1
BOLD:AAB9951	Species richness	3	3	0.5903848684792775	3	4.1571330792368
BOLD:AAB9951	Shannon diversity	2.568567607415555	2.8690135330160538	0.4749689533593887	1.9380914906569677	3.79993557537514
BOLD:AAB9951	Simpson diversity	2.3809523809523805	2.8124999999999996	0.5456090594605845	1.7431258938184815	3.8818741061815176
BOLD:AAB9952	Species richness	2	2	0.4605661864718382	2	2.9026931379817613
BOLD:AAB9952	Shannon diversity	1.6493848884661177	1.8527419309528894	0.4752508877087898	0.9212673074229722	2.7842165544828066
BOLD:AAB9952	Simpson diversity	1.4705882352941173	1.666666666666666	0.5744269579035525	0.5408105174267981	2.7925228159065343
BOLD:AAC0316	Species richness	1	1	0	1	1
BOLD:AAC0316	Shannon diversity	1	1	0	1	1
BOLD:AAC0316	Simpson diversity	1	1	0	1	1
BOLD:AAC0630	Species richness	1	1	0	1	1
BOLD:AAC0630	Shannon diversity	1	1	0	1	1
BOLD:AAC0630	Simpson diversity	1	1	0	1	1
BOLD:AAC0632	Species richness	1	1	0	1	1
BOLD:AAC0632	Shannon diversity	1	1	0	1	1
BOLD:AAC0632	Simpson diversity	1	1	0	1	1
BOLD:AAC1019	Species richness	1	1	0	1	1
BOLD:AAC1019	Shannon diversity	1	1	0	1	1
BOLD:AAC1019	Simpson diversity	1	1	0	1	1
BOLD:AAC1401	Species richness	1	1	0	1	1
BOLD:AAC1401	Shannon diversity	1	1	0	1	1
BOLD:AAC1401	Simpson diversity	1	1	0	1	1
BOLD:AAC1402	Species richness	1	1	0	1	1
BOLD:AAC1402	Shannon diversity	1	1	0	1	1
BOLD:AAC1402	Simpson diversity	1	1	0	1	1
BOLD:AAC1947	Species richness	1	1	0	1	1
BOLD:AAC1947	Shannon diversity	1	1	0	1	1
BOLD:AAC1947	Simpson diversity	1	1	0	1	1
BOLD:AAC1948	Species richness	1	1	0	1	1
BOLD:AAC1948	Shannon diversity	1	1	0	1	1
BOLD:AAC1948	Simpson diversity	1	Inf	NA	NA	NA
BOLD:AAC1949	Species richness	1	1	0	1	1
BOLD:AAC1949	Shannon diversity	1	1	0	1	1
BOLD:AAC1949	Simpson diversity	1	Inf	NA	NA	NA
BOLD:AAC2088	Species richness	1	1	0	1	1
BOLD:AAC2088	Shannon diversity	1	1	0	1	1
BOLD:AAC2088	Simpson diversity	1	1	0	1	1
BOLD:AAC2089	Species richness	1	1	0	1	1
BOLD:AAC2089	Shannon diversity	1	1	0	1	1
BOLD:AAC2089	Simpson diversity	1	Inf	NA	NA	NA
BOLD:AAC2138	Species richness	1	1	0	1	1
BOLD:AAC2138	Shannon diversity	1	1	0	1	1
BOLD:AAC2138	Simpson diversity	1	1	0	1	1
BOLD:AAC2139	Species richness	3	3	0.31446603773522025	3	3.616342108322045
BOLD:AAC2139	Shannon diversity	2.0748133752164315	2.149117760763106	0.27555691003964516	1.6090361413942575	2.689199380131954
BOLD:AAC2139	Simpson diversity	1.717557251908397	1.761133603238864	0.26929958266188797	1.2333161201698966	2.2889510863078315
BOLD:AAC2140	Species richness	1	1	0	1	1
BOLD:AAC2140	Shannon diversity	1	1	0	1	1
BOLD:AAC2140	Simpson diversity	1	1	0	1	1
BOLD:AAC2270	Species richness	1	1	0	1	1
BOLD:AAC2270	Shannon diversity	1	1	0	1	1
BOLD:AAC2270	Simpson diversity	1	Inf	NA	NA	NA
BOLD:AAC2290	Species richness	1	1	0	1	1
BOLD:AAC2290	Shannon diversity	1	1	0	1	1
BOLD:AAC2290	Simpson diversity	1	1	0	1	1
BOLD:AAC2291	Species richness	1	1	0	1	1
BOLD:AAC2291	Shannon diversity	1	1	0	1	1
BOLD:AAC2291	Simpson diversity	1	1	0	1	1
BOLD:AAC2292	Species richness	1	1	0	1	1
BOLD:AAC2292	Shannon diversity	1	1	0	1	1
BOLD:AAC2292	Simpson diversity	1	1	0	1	1
BOLD:AAC2373	Species richness	1	1	0	1	1
BOLD:AAC2373	Shannon diversity	1	1	0	1	1
BOLD:AAC2373	Simpson diversity	1	1	0	1	1
BOLD:AAC2523	Species richness	1	1	0	1	1
BOLD:AAC2523	Shannon diversity	1	1	0	1	1
BOLD:AAC2523	Simpson diversity	1	1	0	1	1
BOLD:AAC2524	Species richness	1	1	0	1	1
BOLD:AAC2524	Shannon diversity	1	1	0	1	1
BOLD:AAC2524	Simpson diversity	1	1	0	1	1
BOLD:AAC2526	Species richness	1	1	0	1	1
BOLD:AAC2526	Shannon diversity	1	1	0	1	1
BOLD:AAC2526	Simpson diversity	1	1	0	1	1
BOLD:AAC2851	Species richness	1	1	0	1	1
BOLD:AAC2851	Shannon diversity	1	1	0	1	1
BOLD:AAC2851	Simpson diversity	1	1	0	1	1
BOLD:AAC2852	Species richness	1	1	0	1	1
BOLD:AAC2852	Shannon diversity	1	1	0	1	1
BOLD:AAC2852	Simpson diversity	1	1	0	1	1
BOLD:AAC2857	Species richness	1	1	0	1	1
BOLD:AAC2857	Shannon diversity	1	1	0	1	1
BOLD:AAC2857	Simpson diversity	1	1	0	1	1
BOLD:AAC2858	Species richness	1	1	0	1	1
BOLD:AAC2858	Shannon diversity	1	1	0	1	1
BOLD:AAC2858	Simpson diversity	1	1	0	1	1
BOLD:AAC3625	Species richness	2	2	0	2	2
BOLD:AAC3625	Shannon diversity	2	2.0470310002388024	0.06015896522719045	1.9291215950463116	2.164940405431293
BOLD:AAC3625	Simpson diversity	2	2.1000000000000045	0.10750191211590299	1.8893001239836449	2.3106998760163644
BOLD:AAC3626	Species richness	2	2.3333333333333335	1.2131712623469584	2	4.7111053146123645
BOLD:AAC3626	Shannon diversity	1.8898815748423097	2.51984209978993	1.9015960942789727	0	6.246901957718748
BOLD:AAC3626	Simpson diversity	1.7999999999999998	3	NA	NA	NA
BOLD:AAC3627	Species richness	1	1	0	1	1
BOLD:AAC3627	Shannon diversity	1	1	0	1	1
BOLD:AAC3627	Simpson diversity	1	Inf	NA	NA	NA
BOLD:AAC3764	Species richness	1	1	0	1	1
BOLD:AAC3764	Shannon diversity	1	1	0	1	1
BOLD:AAC3764	Simpson diversity	1	1	0	1	1
BOLD:AAC3765	Species richness	1	1	0	1	1
BOLD:AAC3765	Shannon diversity	1	1	0	1	1
BOLD:AAC3765	Simpson diversity	1	1	0	1	1
BOLD:AAC3990	Species richness	1	1	0	1	1
BOLD:AAC3990	Shannon diversity	1	1	0	1	1
BOLD:AAC3990	Simpson diversity	1	1	0	1	1
BOLD:AAC4529	Species richness	2	2	0.4688261722621503	2	2.9188824126435855
BOLD:AAC4529	Shannon diversity	1.384145488461686	1.4665267139507856	0.3299075028592551	0.8199198901171011	2.11313353778447
BOLD:AAC4529	Simpson diversity	1.2195121951219512	1.25	0.2729785512126631	0.7149718710712578	1.7850281289287422
BOLD:AAC5378	Species richness	1	1	0	1	1
BOLD:AAC5378	Shannon diversity	1	1	0	1	1
BOLD:AAC5378	Simpson diversity	1	Inf	NA	NA	NA
BOLD:AAC5379	Species richness	1	1	0	1	1
BOLD:AAC5379	Shannon diversity	1	1	0	1	1
BOLD:AAC5379	Simpson diversity	1	Inf	NA	NA	NA
BOLD:AAC5450	Species richness	1	1	0	1	1
BOLD:AAC5450	Shannon diversity	1	1	0	1	1
BOLD:AAC5450	Simpson diversity	1	1	0	1	1
BOLD:AAC5451	Species richness	1	1	0	1	1
BOLD:AAC5451	Shannon diversity	1	1	0	1	1
BOLD:AAC5451	Simpson diversity	1	1	0	1	1
BOLD:AAC5452	Species richness	1	1	0	1	1
BOLD:AAC5452	Shannon diversity	1	1	0	1	1
BOLD:AAC5452	Simpson diversity	1	Inf	NA	NA	NA
BOLD:AAC5453	Species richness	1	1	0	1	1
BOLD:AAC5453	Shannon diversity	1	1	0	1	1
BOLD:AAC5453	Simpson diversity	1	1	0	1	1
BOLD:AAC5454	Species richness	1	1	0	1	1
BOLD:AAC5454	Shannon diversity	1	1	0	1	1
BOLD:AAC5454	Simpson diversity	1	1	0	1	1
BOLD:AAC5575	Species richness	2	2	0.4292346959909281	2	2.841284545057218
BOLD:AAC5575	Shannon diversity	1.3322056912494478	1.3979260965830398	0.25372838101553413	0.9006276079369366	1.895224585229143
BOLD:AAC5575	Simpson diversity	1.1803278688524592	1.1999999999999982	0.20073195665756058	0.8065725944049246	1.593427405595072
BOLD:AAC5866	Species richness	1	1	0	1	1
BOLD:AAC5866	Shannon diversity	1	1	0	1	1
BOLD:AAC5866	Simpson diversity	1	1	0	1	1
BOLD:AAC5867	Species richness	1	1	0	1	1
BOLD:AAC5867	Shannon diversity	1	1	0	1	1
BOLD:AAC5867	Simpson diversity	1	Inf	NA	NA	NA
BOLD:AAC5952	Species richness	3	3	0.513171079346732	3	4.005796833427141
BOLD:AAC5952	Shannon diversity	2.347230565787614	2.525410430886106	0.38598346803704475	1.7688967349056313	3.2819241268665804
BOLD:AAC5952	Simpson diversity	2.102803738317757	2.282608695652175	0.4092041565927413	1.480583286406314	3.0846341048980364
BOLD:AAC5953	Species richness	2	2.3333333333333335	1.2131712623469593	2	4.711105314612366
BOLD:AAC5953	Shannon diversity	1.8898815748423097	2.51984209978993	1.9015960942789722	0	6.246901957718747
BOLD:AAC5953	Simpson diversity	1.7999999999999998	3	NA	NA	NA
BOLD:AAC6120	Species richness	1	1	0	1	1
BOLD:AAC6120	Shannon diversity	1	1	0	1	1
BOLD:AAC6120	Simpson diversity	1	1	0	1	1
BOLD:AAC6123	Species richness	1	1	0	1	1
BOLD:AAC6123	Shannon diversity	1	1	0	1	1
BOLD:AAC6123	Simpson diversity	1	1	0	1	1
BOLD:AAC6124	Species richness	1	1	0	1	1
BOLD:AAC6124	Shannon diversity	1	1	0	1	1
BOLD:AAC6124	Simpson diversity	1	1	0	1	1
BOLD:AAC6232	Species richness	1	1	0	1	1
BOLD:AAC6232	Shannon diversity	1	1	0	1	1
BOLD:AAC6232	Simpson diversity	1	1	0	1	1
BOLD:AAC6636	Species richness	1	1	0	1	1
BOLD:AAC6636	Shannon diversity	1	1	0	1	1
BOLD:AAC6636	Simpson diversity	1	1	0	1	1
BOLD:AAC6637	Species richness	1	1	0	1	1
BOLD:AAC6637	Shannon diversity	1	1	0	1	1
BOLD:AAC6637	Simpson diversity	1	1	0	1	1
BOLD:AAC6638	Species richness	1	1	0	1	1
BOLD:AAC6638	Shannon diversity	1	1	0	1	1
BOLD:AAC6638	Simpson diversity	1	Inf	NA	NA	NA
BOLD:AAC6639	Species richness	1	1	0	1	1
BOLD:AAC6639	Shannon diversity	1	1	0	1	1
BOLD:AAC6639	Simpson diversity	1	1	0	1	1
BOLD:AAC6750	Species richness	1	1	0	1	1
BOLD:AAC6750	Shannon diversity	1	1	0	1	1
BOLD:AAC6750	Simpson diversity	1	1	0	1	1
BOLD:AAC7099	Species richness	3	3	0.5631593358011567	3	4.103772015727765
BOLD:AAC7099	Shannon diversity	2.1759429958945717	2.330842954722298	0.3922044990118785	1.5621362620844415	3.099549647360155
BOLD:AAC7099	Simpson diversity	1.855072463768116	1.9672131147540972	0.38754881315141143	1.2076313987260883	2.726794830782106
BOLD:AAC7127	Species richness	1	1	0	1	1
BOLD:AAC7127	Shannon diversity	1	1	0	1	1
BOLD:AAC7127	Simpson diversity	1	1	0	1	1
BOLD:AAC7145	Species richness	2	2	0	2	2
BOLD:AAC7145	Shannon diversity	1.8898815748423097	2.0049816741359088	0.20807855438733835	1.5971552015815669	2.4128081466902507
BOLD:AAC7145	Simpson diversity	1.7999999999999998	2.0000000000000004	0.34641840529305373	1.3210324020438158	2.678967597956185
BOLD:AAC7230	Species richness	5	5	1.0205456138302287	5	7.00023264768757
BOLD:AAC7230	Shannon diversity	3.1656959584711273	3.4082004193003956	0.5208279951792757	2.387396306608815	4.429004531991977
BOLD:AAC7230	Simpson diversity	2.3296398891966756	2.4457831325301185	0.4652915215120957	1.5338285080545675	3.3577377570056695
BOLD:AAC7668	Species richness	1	1	0	1	1
BOLD:AAC7668	Shannon diversity	1	1	0	1	1
BOLD:AAC7668	Simpson diversity	1	1	0	1	1
BOLD:AAC7669	Species richness	1	1	0	1	1
BOLD:AAC7669	Shannon diversity	1	1	0	1	1
BOLD:AAC7669	Simpson diversity	1	1	0	1	1
BOLD:AAC8750	Species richness	1	1	0	1	1
BOLD:AAC8750	Shannon diversity	1	1	0	1	1
BOLD:AAC8750	Simpson diversity	1	1	0	1	1
BOLD:AAC8752	Species richness	1	1	0	1	1
BOLD:AAC8752	Shannon diversity	1	1	0	1	1
BOLD:AAC8752	Simpson diversity	1	1	0	1	1
BOLD:AAC8753	Species richness	1	1	0	1	1
BOLD:AAC8753	Shannon diversity	1	1	0	1	1
BOLD:AAC8753	Simpson diversity	1	Inf	NA	NA	NA
BOLD:AAC8754	Species richness	1	1	0	1	1
BOLD:AAC8754	Shannon diversity	1	1	0	1	1
BOLD:AAC8754	Simpson diversity	1	Inf	NA	NA	NA
BOLD:AAC9167	Species richness	1	1	0	1	1
BOLD:AAC9167	Shannon diversity	1	1	0	1	1
BOLD:AAC9167	Simpson diversity	1	1	0	1	1
BOLD:AAC9168	Species richness	1	1	0	1	1
BOLD:AAC9168	Shannon diversity	1	1	0	1	1
BOLD:AAC9168	Simpson diversity	1	1	0	1	1
BOLD:AAC9195	Species richness	1	1	0	1	1
BOLD:AAC9195	Shannon diversity	1	1	0	1	1
BOLD:AAC9195	Simpson diversity	1	1	0	1	1
BOLD:AAC9208	Species richness	1	1	0	1	1
BOLD:AAC9208	Shannon diversity	1	1	0	1	1
BOLD:AAC9208	Simpson diversity	1	1	0	1	1
BOLD:AAC9341	Species richness	1	1	0	1	1
BOLD:AAC9341	Shannon diversity	1	1	0	1	1
BOLD:AAC9341	Simpson diversity	1	Inf	NA	NA	NA
BOLD:AAC9378	Species richness	1	1	0	1	1
BOLD:AAC9378	Shannon diversity	1	1	0	1	1
BOLD:AAC9378	Simpson diversity	1	1	0	1	1
BOLD:AAC9503	Species richness	1	1	0	1	1
BOLD:AAC9503	Shannon diversity	1	1	0	1	1
BOLD:AAC9503	Simpson diversity	1	1	0	1	1
BOLD:AAC9768	Species richness	2	2	0	2	2
BOLD:AAC9768	Shannon diversity	1.7967017416268891	1.839279616916323	0.17272242046288444	1.5007498934864856	2.1778093403461605
BOLD:AAC9768	Simpson diversity	1.6575342465753424	1.711111111111115	0.2347536608998974	1.2510023905083876	2.1712198317138425
BOLD:AAC9769	Species richness	1	1	0	1	1
BOLD:AAC9769	Shannon diversity	1	1	0	1	1
BOLD:AAC9769	Simpson diversity	1	1	0	1	1
BOLD:AAC9870	Species richness	1	1	0	1	1
BOLD:AAC9870	Shannon diversity	1	1	0	1	1
BOLD:AAC9870	Simpson diversity	1	1	0	1	1
BOLD:AAD0060	Species richness	1	1	0	1	1
BOLD:AAD0060	Shannon diversity	1	1	0	1	1
BOLD:AAD0060	Simpson diversity	1	1	0	1	1
BOLD:AAD0061	Species richness	1	1	0	1	1
BOLD:AAD0061	Shannon diversity	1	1	0	1	1
BOLD:AAD0061	Simpson diversity	1	1	0	1	1
BOLD:AAD0938	Species richness	1	1	0	1	1
BOLD:AAD0938	Shannon diversity	1	1	0	1	1
BOLD:AAD0938	Simpson diversity	1	1	0	1	1
BOLD:AAD0940	Species richness	1	1	0	1	1
BOLD:AAD0940	Shannon diversity	1	1	0	1	1
BOLD:AAD0940	Simpson diversity	1	1	0	1	1
BOLD:AAD1885	Species richness	1	1	0	1	1
BOLD:AAD1885	Shannon diversity	1	1	0	1	1
BOLD:AAD1885	Simpson diversity	1	1	0	1	1
BOLD:AAD1946	Species richness	1	1	0	1	1
BOLD:AAD1946	Shannon diversity	1	1	0	1	1
BOLD:AAD1946	Simpson diversity	1	Inf	NA	NA	NA
BOLD:AAD1964	Species richness	3	3	0.5979301677176978	3	4.171921593996681
BOLD:AAD1964	Shannon diversity	2.1360039551582033	2.3117702516018386	0.41937722433238767	1.4898059959739842	3.133734507229693
BOLD:AAD1964	Simpson diversity	1.781818181818182	1.8958333333333328	0.436412495019946	1.0404805606909733	2.7511861059756924
BOLD:AAD2219	Species richness	1	1	0	1	1
BOLD:AAD2219	Shannon diversity	1	1	0	1	1
BOLD:AAD2219	Simpson diversity	1	Inf	NA	NA	NA
BOLD:AAD2220	Species richness	1	1	0	1	1
BOLD:AAD2220	Shannon diversity	1	1	0	1	1
BOLD:AAD2220	Simpson diversity	1	Inf	NA	NA	NA
BOLD:AAD2436	Species richness	1	1	0	1	1
BOLD:AAD2436	Shannon diversity	1	1	0	1	1
BOLD:AAD2436	Simpson diversity	1	1	0	1	1
BOLD:AAD2552	Species richness	1	1	0	1	1
BOLD:AAD2552	Shannon diversity	1	1	0	1	1
BOLD:AAD2552	Simpson diversity	1	1	0	1	1
BOLD:AAD2850	Species richness	1	1	0	1	1
BOLD:AAD2850	Shannon diversity	1	1	0	1	1
BOLD:AAD2850	Simpson diversity	1	1	0	1	1
BOLD:AAD2852	Species richness	1	1	0	1	1
BOLD:AAD2852	Shannon diversity	1	1	0	1	1
BOLD:AAD2852	Simpson diversity	1	1	0	1	1
BOLD:AAD2884	Species richness	1	1	0	1	1
BOLD:AAD2884	Shannon diversity	1	1	0	1	1
BOLD:AAD2884	Simpson diversity	1	1	0	1	1
BOLD:AAD3109	Species richness	1	1	0	1	1
BOLD:AAD3109	Shannon diversity	1	1	0	1	1
BOLD:AAD3109	Simpson diversity	1	1	0	1	1
BOLD:AAD3255	Species richness	1	1	0	1	1
BOLD:AAD3255	Shannon diversity	1	1	0	1	1
BOLD:AAD3255	Simpson diversity	1	1	0	1	1
BOLD:AAD3571	Species richness	1	1	0	1	1
BOLD:AAD3571	Shannon diversity	1	1	0	1	1
BOLD:AAD3571	Simpson diversity	1	Inf	NA	NA	NA
BOLD:AAD3572	Species richness	1	1	0	1	1
BOLD:AAD3572	Shannon diversity	1	1	0	1	1
BOLD:AAD3572	Simpson diversity	1	Inf	NA	NA	NA
BOLD:AAD3775	Species richness	1	1	0	1	1
BOLD:AAD3775	Shannon diversity	1	1	0	1	1
BOLD:AAD3775	Simpson diversity	1	Inf	NA	NA	NA
BOLD:AAD3869	Species richness	1	1	0	1	1
BOLD:AAD3869	Shannon diversity	1	1	0	1	1
BOLD:AAD3869	Simpson diversity	1	1	0	1	1
BOLD:AAD4144	Species richness	1	1	0	1	1
BOLD:AAD4144	Shannon diversity	1	1	0	1	1
BOLD:AAD4144	Simpson diversity	1	1	0	1	1
BOLD:AAD4145	Species richness	1	1	0	1	1
BOLD:AAD4145	Shannon diversity	1	1	0	1	1
BOLD:AAD4145	Simpson diversity	1	1	0	1	1
BOLD:AAD4146	Species richness	1	1	0	1	1
BOLD:AAD4146	Shannon diversity	1	1	0	1	1
BOLD:AAD4146	Simpson diversity	1	1	0	1	1
BOLD:AAD4241	Species richness	1	1	0	1	1
BOLD:AAD4241	Shannon diversity	1	1	0	1	1
BOLD:AAD4241	Simpson diversity	1	1	0	1	1
BOLD:AAD4414	Species richness	2	2	0.44084400227680787	2	2.8640383672630367
BOLD:AAD4414	Shannon diversity	1.5069930657725377	1.636986649448794	0.38639767272774134	0.8796611271923265	2.3943121717052613
BOLD:AAD4414	Simpson diversity	1.3243243243243243	1.4000000000000006	0.40141181683950106	0.61324729602579	2.186752703974211
BOLD:AAD4415	Species richness	1	1	0	1	1
BOLD:AAD4415	Shannon diversity	1	1	0	1	1
BOLD:AAD4415	Simpson diversity	1	Inf	NA	NA	NA
BOLD:AAD4416	Species richness	2	2	0.47937248544110206	2	2.939552806644011
BOLD:AAD4416	Shannon diversity	1.5691925832141966	1.7284451068967288	0.44193223657472747	0.8622738396030284	2.594616374190429
BOLD:AAD4416	Simpson diversity	1.3846153846153844	1.4999999999999996	0.47962183619117177	0.559958474866334	2.4400415251336653
BOLD:AAD4673	Species richness	1	1	0	1	1
BOLD:AAD4673	Shannon diversity	1	1	0	1	1
BOLD:AAD4673	Simpson diversity	1	Inf	NA	NA	NA
BOLD:AAD4674	Species richness	1	1	0	1	1
BOLD:AAD4674	Shannon diversity	1	1	0	1	1
BOLD:AAD4674	Simpson diversity	1	1	0	1	1
BOLD:AAD4675	Species richness	1	1	0	1	1
BOLD:AAD4675	Shannon diversity	1	1	0	1	1
BOLD:AAD4675	Simpson diversity	1	1	0	1	1
BOLD:AAD5040	Species richness	1	1	0	1	1
BOLD:AAD5040	Shannon diversity	1	1	0	1	1
BOLD:AAD5040	Simpson diversity	1	Inf	NA	NA	NA
BOLD:AAD5289	Species richness	2	2	0	2	2
BOLD:AAD5289	Shannon diversity	1.779503028335461	1.828701245549184	0.16818095126963	1.4990726381750237	2.1583298529233446
BOLD:AAD5289	Simpson diversity	1.6334841628959278	1.6930693069306944	0.23397740441217255	1.2344820210866732	2.1516565927747155
BOLD:AAD5371	Species richness	1	1	0	1	1
BOLD:AAD5371	Shannon diversity	1	1	0	1	1
BOLD:AAD5371	Simpson diversity	1	Inf	NA	NA	NA
BOLD:AAD5372	Species richness	1	1	0	1	1
BOLD:AAD5372	Shannon diversity	1	1	0	1	1
BOLD:AAD5372	Simpson diversity	1	1	0	1	1
BOLD:AAD5385	Species richness	1	1	0	1	1
BOLD:AAD5385	Shannon diversity	1	1	0	1	1
BOLD:AAD5385	Simpson diversity	1	1	0	1	1
BOLD:AAD6453	Species richness	1	1	0	1	1
BOLD:AAD6453	Shannon diversity	1	1	0	1	1
BOLD:AAD6453	Simpson diversity	1	1	0	1	1
BOLD:AAD6597	Species richness	1	1	0	1	1
BOLD:AAD6597	Shannon diversity	1	1	0	1	1
BOLD:AAD6597	Simpson diversity	1	1	0	1	1
BOLD:AAD6744	Species richness	2	2	0.17144660799776515	2	2.3360291769471764
BOLD:AAD6744	Shannon diversity	1.9378192408783848	2.0715017131073656	0.23110800836251574	1.6185383401780533	2.524465086036678
BOLD:AAD6744	Simpson diversity	1.8823529411764706	2.153846153846154	0.3349118569498059	1.4974309762291043	2.810261331463204
BOLD:AAD6879	Species richness	1	1	0	1	1
BOLD:AAD6879	Shannon diversity	1	1	0	1	1
BOLD:AAD6879	Simpson diversity	1	1	0	1	1
BOLD:AAD6902	Species richness	1	1	0	1	1
BOLD:AAD6902	Shannon diversity	1	1	0	1	1
BOLD:AAD6902	Simpson diversity	1	1	0	1	1
BOLD:AAD6903	Species richness	1	1	0	1	1
BOLD:AAD6903	Shannon diversity	1	1	0	1	1
BOLD:AAD6903	Simpson diversity	1	Inf	NA	NA	NA
BOLD:AAD7143	Species richness	1	1	0	1	1
BOLD:AAD7143	Shannon diversity	1	1	0	1	1
BOLD:AAD7143	Simpson diversity	1	Inf	NA	NA	NA
BOLD:AAD7144	Species richness	1	1	0	1	1
BOLD:AAD7144	Shannon diversity	1	1	0	1	1
BOLD:AAD7144	Simpson diversity	1	1	0	1	1
BOLD:AAD7271	Species richness	1	1	0	1	1
BOLD:AAD7271	Shannon diversity	1	1	0	1	1
BOLD:AAD7271	Simpson diversity	1	1	0	1	1
BOLD:AAD7272	Species richness	1	1	0	1	1
BOLD:AAD7272	Shannon diversity	1	1	0	1	1
BOLD:AAD7272	Simpson diversity	1	Inf	NA	NA	NA
BOLD:AAD7902	Species richness	1	1	0	1	1
BOLD:AAD7902	Shannon diversity	1	1	0	1	1
BOLD:AAD7902	Simpson diversity	1	1	0	1	1
BOLD:AAD8211	Species richness	1	1	0	1	1
BOLD:AAD8211	Shannon diversity	1	1	0	1	1
BOLD:AAD8211	Simpson diversity	1	1	0	1	1
BOLD:AAD8890	Species richness	1	1	0	1	1
BOLD:AAD8890	Shannon diversity	1	1	0	1	1
BOLD:AAD8890	Simpson diversity	1	Inf	NA	NA	NA
BOLD:AAD9215	Species richness	1	1	0	1	1
BOLD:AAD9215	Shannon diversity	1	1	0	1	1
BOLD:AAD9215	Simpson diversity	1	1	0	1	1
BOLD:AAD9218	Species richness	1	1	0	1	1
BOLD:AAD9218	Shannon diversity	1	1	0	1	1
BOLD:AAD9218	Simpson diversity	1	1	0	1	1
BOLD:AAD9252	Species richness	3	3	0.7385102784286064	3	4.4474535479327155
BOLD:AAD9252	Shannon diversity	1.3085734903770512	1.3313585559991161	0.14578096649565872	1.0456331120361848	1.6170839999620474
BOLD:AAD9252	Simpson diversity	1.1346260387811635	1.1370558375634532	0.07691010287024655	0.9863148058904994	1.287796869236407
BOLD:AAD9547	Species richness	2	2	0.25643239997624295	2	2.502598268422606
BOLD:AAD9547	Shannon diversity	2	2.188755972483999	0.30630601354072173	1.5884072176961466	2.7891047272718517
BOLD:AAD9547	Simpson diversity	2	2.4999999999999987	0.43061082827268155	1.6560182852325809	3.3439817147674162
BOLD:AAD9567	Species richness	1	1	0	1	1
BOLD:AAD9567	Shannon diversity	1	1	0	1	1
BOLD:AAD9567	Simpson diversity	1	1	0	1	1
BOLD:AAD9569	Species richness	1	1	0	1	1
BOLD:AAD9569	Shannon diversity	1	1	0	1	1
BOLD:AAD9569	Simpson diversity	1	1	0	1	1
BOLD:AAD9631	Species richness	1	1	0	1	1
BOLD:AAD9631	Shannon diversity	1	1	0	1	1
BOLD:AAD9631	Simpson diversity	1	1	0	1	1
BOLD:AAE0094	Species richness	1	1	0	1	1
BOLD:AAE0094	Shannon diversity	1	1	0	1	1
BOLD:AAE0094	Simpson diversity	1	1	0	1	1
BOLD:AAE0127	Species richness	1	1	0	1	1
BOLD:AAE0127	Shannon diversity	1	1	0	1	1
BOLD:AAE0127	Simpson diversity	1	1	0	1	1
BOLD:AAE0452	Species richness	1	1	0	1	1
BOLD:AAE0452	Shannon diversity	1	1	0	1	1
BOLD:AAE0452	Simpson diversity	1	1	0	1	1
BOLD:AAE0671	Species richness	1	1	0	1	1
BOLD:AAE0671	Shannon diversity	1	1	0	1	1
BOLD:AAE0671	Simpson diversity	1	1	0	1	1
BOLD:AAE0672	Species richness	1	1	0	1	1
