processid	bin_uri	order_name	lat	lon	country	hemisphere	lat_bin	lat_max	lat_mid	lat_min	lat_band	continent	lat_median
GBAAW79053-24	BOLD:AAE9581	Anura	2.99	-76.4	Colombia	Northern	7	10	5	0	7	Americas	7.756
GBAP20403-19	BOLD:ADV5802	Anura	32.5332	-96.488	United States	Northern	4	40	35	30	4	Americas	38.0733
GBAP4060-13	BOLD:ACI1143	Anura	2.6464	-76.9086	Colombia	Northern	7	10	5	0	7	Americas	7.756
GBAP5002-15	BOLD:ACB3504	Anura	38.0733	104.691	China	Northern	4	40	35	30	4	Asia	38.0733
GBAP5274-15	BOLD:ACB3504	Anura	38.0733	104.691	China	Northern	4	40	35	30	4	Asia	38.0733
IMSAM187-09	BOLD:AAA3240	Anura	32.4587	-4.50029	Morocco	Northern	4	40	35	30	4	Africa	38.0733
IMSAM419-09	BOLD:AAA3242	Anura	36.6085	4.14623	Algeria	Northern	4	40	35	30	4	Africa	38.0733
IQHLM207-06	BOLD:AAC0630	Anura	0.616911	128.38	Indonesia	Northern	7	10	5	0	7	Asia	7.756
JTAMA163-12	BOLD:ACB7818	Anura	15.559	-87.314	Honduras	Northern	6	20	15	10	6	Americas	12.4342
LIN443-07	BOLD:AAW7585	Anura	-0.25	20.6	Democratic Republic of the Congo	Southern	8	0	-5	-10	8	Africa	-5.04883
TPZAN009-18	BOLD:ADF9264	Anura	22.6836	120.642	Taiwan	Northern	5	30	25	20	5	Asia	23.8744
WAFRA171-14	BOLD:ACM3918	Anura	-3.02	10.366	Gabon	Southern	8	0	-5	-10	8	Africa	-5.04883
WAFRA393-14	BOLD:ACY0609	Anura	-2.829	10.216	Gabon	Southern	8	0	-5	-10	8	Africa	-5.04883
WAMAL665-10	BOLD:AAT9366	Anura	-24.8561	113.703	Australia	Southern	10	-20	-25	-30	10	Oceania	-23.88
WAMAM050-10	BOLD:AAM1938	Anura	-15.9894	125.327	Australia	Southern	9	-10	-15	-20	9	Oceania	-15.5944
WAMAM1014-10	BOLD:AAU0860	Anura	-17.4555	124.224	Australia	Southern	9	-10	-15	-20	9	Oceania	-15.5944
WAMAM441-10	BOLD:AAM1933	Anura	-29.7022	116.372	Australia	Southern	10	-20	-25	-30	10	Oceania	-23.88
WAMAM626-10	BOLD:AAM1794	Anura	-33.9116	115.082	Australia	Southern	11	-30	-35	-40	11	Oceania	-33.6166
WAMAM635-10	BOLD:AAM2358	Anura	-31.5119	117.73	Australia	Southern	11	-30	-35	-40	11	Oceania	-33.6166
WAMAM742-10	BOLD:AAM1449	Anura	-33.3333	117.342	Australia	Southern	11	-30	-35	-40	11	Oceania	-33.6166
WAMID294-10	BOLD:AAT9082	Anura	-10.1833	123.767	Indonesia	Southern	9	-10	-15	-20	9	Asia	-15.5944
WAMIR008-10	BOLD:AAY4806	Anura	-9.55	124.217	Indonesia	Southern	8	0	-5	-10	8	Asia	-5.04883
ABAAP073-08	BOLD:AAE0127	Anura	23.219	120.816	Taiwan	Northern	5	30	25	20	5	Asia	23.8744
ABR924-13	BOLD:ACJ9966	Anura	9.059	-77.984	Panama	Northern	7	10	5	0	7	Americas	7.756
ANFVL016-16	BOLD:AAC7230	Anura	44.5634	-76.5532	Canada	Northern	3	50	45	40	3	Americas	43.0306
BSAMP591-08	BOLD:AAC2523	Anura	9.217	-79.422	Panama	Northern	7	10	5	0	7	Americas	7.756
BSECO021-11	BOLD:ABA0401	Anura	4.773	-73.037	Colombia	Northern	7	10	5	0	7	Americas	7.756
BSECO302-11	BOLD:AAZ9403	Anura	7.3962	-73.4955	Colombia	Northern	7	10	5	0	7	Americas	7.756
DBABA543-12	BOLD:ACA3333	Anura	-20.654	-40.511	Brazil	Southern	10	-20	-25	-30	10	Americas	-23.88
DBAFI341-13	BOLD:ACF8056	Anura	-22.573	-45.225	Brazil	Southern	10	-20	-25	-30	10	Americas	-23.88
DBNGF019-10	BOLD:AAZ3765	Anura	-5.22	145.68	Papua New Guinea	Southern	8	0	-5	-10	8	Oceania	-5.04883
FCWS011-21	BOLD:AAT9575	Anura	-0.577	100.84	Indonesia	Southern	8	0	-5	-10	8	Asia	-5.04883
FCWS021-21	BOLD:AAT9575	Anura	-0.812	100.405	Indonesia	Southern	8	0	-5	-10	8	Asia	-5.04883
GBAP12474-19	BOLD:ACI0709	Anura	-41.5803	-72.5408	Chile	Southern	12	-40	-45	-50	12	Americas	-42.6164
GBAP1935-13	BOLD:ACH3708	Anura	-19.0416	46.6849	Madagascar	Southern	9	-10	-15	-20	9	Africa	-15.5944
GBAP3807-13	BOLD:ACI0708	Anura	-35.7336	-71.5478	Chile	Southern	11	-30	-35	-40	11	Americas	-33.6166
GBAP5200-15	BOLD:ACB3504	Anura	38.0733	104.691	China	Northern	4	40	35	30	4	Asia	38.0733
GBAP5307-15	BOLD:ACB3504	Anura	38.0733	104.691	China	Northern	4	40	35	30	4	Asia	38.0733
GBMIN93270-17	BOLD:ADK7553	Anura	-1.56427	-78.463	Ecuador	Southern	8	0	-5	-10	8	Americas	-5.04883
GBMND1230-21	BOLD:ACA3748	Anura	-27.8991	-48.9114	Brazil	Southern	10	-20	-25	-30	10	Americas	-23.88
IAHTP064-22	BOLD:ADC0467	Anura	1.605	7.402	Sao Tome and Principe	Northern	7	10	5	0	7	Africa	7.756
IMSAM132-09	BOLD:AAA3240	Anura	30.9753	-7.09861	Morocco	Northern	4	40	35	30	4	Africa	38.0733
IMSAM299-09	BOLD:AAC2139	Anura	48.8667	19.2333	Slovakia	Northern	3	50	45	40	3	Europe	43.0306
JBJF205-09	BOLD:AAC9195	Anura	29.63	119.644	China	Northern	5	30	25	20	5	Asia	23.8744
LDPJR038-17	BOLD:ABX2348	Anura	-27.0956	32.1655	South Africa	Southern	10	-20	-25	-30	10	Africa	-23.88
MJNV072-24	BOLD:ABA0385	Anura	3.55278	-73.3853	Colombia	Northern	7	10	5	0	7	Americas	7.756
NPAMV065-08	BOLD:AAX2629	Anura	11.462	107.346	Vietnam	Northern	6	20	15	10	6	Asia	12.4342
TPZAN186-18	BOLD:ACB3536	Anura	25.2658	108.064	China	Northern	5	30	25	20	5	Asia	23.8744
WAMAL439-10	BOLD:AAT9369	Anura	-27.7	114.167	Australia	Southern	10	-20	-25	-30	10	Oceania	-23.88
WAMAL490-10	BOLD:AAT9130	Anura	-33.3333	116.583	Australia	Southern	11	-30	-35	-40	11	Oceania	-33.6166
WAMAL531-10	BOLD:AAT9134	Anura	-33.9833	115.117	Australia	Southern	11	-30	-35	-40	11	Oceania	-33.6166
WAMAL650-10	BOLD:AAV8049	Anura	-15.7666	128.6	Australia	Southern	9	-10	-15	-20	9	Oceania	-15.5944
WAMAL695-10	BOLD:AAT9134	Anura	-31.6422	115.918	Australia	Southern	11	-30	-35	-40	11	Oceania	-33.6166
WAMAM095-10	BOLD:AAN3654	Anura	-15.3513	124.527	Australia	Southern	9	-10	-15	-20	9	Oceania	-15.5944
WAMAM161-10	BOLD:AAN2766	Anura	-15.7188	128.271	Australia	Southern	9	-10	-15	-20	9	Oceania	-15.5944
WAMAM531-10	BOLD:AAM1794	Anura	-34.3333	115.767	Australia	Southern	11	-30	-35	-40	11	Oceania	-33.6166
WAMID310-10	BOLD:AAT9082	Anura	-10.1833	123.767	Indonesia	Southern	9	-10	-15	-20	9	Asia	-15.5944
WAMIH036-10	BOLD:AAN3268	Anura	-7.9833	131.15	Indonesia	Southern	8	0	-5	-10	8	Asia	-5.04883
ABR109-13	BOLD:AAB0558	Anura	8.791	-78.45	Panama	Northern	7	10	5	0	7	Americas	7.756
ANFVL013-16	BOLD:AAA3971	Anura	44.5634	-76.5532	Canada	Northern	3	50	45	40	3	Americas	43.0306
ANGFW082-12	BOLD:ACA7018	Anura	-13.5943	16.8805	Angola	Southern	9	-10	-15	-20	9	Africa	-15.5944
ASCRA206-08	BOLD:AAA8453	Anura	47.236	-65.988	Canada	Northern	3	50	45	40	3	Americas	43.0306
BIFZH221-17	BOLD:ADN9009	Anura	-3.36535	133.838	Indonesia	Southern	8	0	-5	-10	8	Asia	-5.04883
BSAMP162-07	BOLD:AAC2526	Anura	8.667	-80.592	Panama	Northern	7	10	5	0	7	Americas	7.756
BSATE126-11	BOLD:AAZ7725	Anura	5.12	-74.97	Colombia	Northern	7	10	5	0	7	Americas	7.756
DBABA340-12	BOLD:ACA3395	Anura	-16.224	-49.194	Brazil	Southern	9	-10	-15	-20	9	Americas	-15.5944
DBABA408-12	BOLD:ACA3555	Anura	-25.466	-49.053	Brazil	Southern	10	-20	-25	-30	10	Americas	-23.88
DBAFI272-13	BOLD:ACF7947	Anura	-22.482	-43.127	Brazil	Southern	10	-20	-25	-30	10	Americas	-23.88
DBAFI477-13	BOLD:ACA3394	Anura	-8.863	-48.526	Brazil	Southern	8	0	-5	-10	8	Americas	-5.04883
DBNGF274-10	BOLD:AAZ3778	Anura	-5.7425	145.334	Papua New Guinea	Southern	8	0	-5	-10	8	Oceania	-5.04883
EVACC141-12	BOLD:ACA7903	Anura	9.31985	-79.2889	Panama	Northern	7	10	5	0	7	Americas	7.756
FCWS001-21	BOLD:AAT9575	Anura	-0.009	100.159	Indonesia	Southern	8	0	-5	-10	8	Asia	-5.04883
GBAAW48348-24	BOLD:AAE9581	Anura	4.67	-75.76	Colombia	Northern	7	10	5	0	7	Americas	7.756
GBAP1874-13	BOLD:AAJ1839	Anura	-19.0416	46.6849	Madagascar	Southern	9	-10	-15	-20	9	Africa	-15.5944
GBAP3632-13	BOLD:ACC5868	Anura	-1.45294	-77.4425	Ecuador	Southern	8	0	-5	-10	8	Americas	-5.04883
GBAP4012-13	BOLD:AAT9612	Anura	4.7428	-76.2958	Colombia	Northern	7	10	5	0	7	Americas	7.756
GBAP5158-15	BOLD:ACB3504	Anura	38.0733	104.691	China	Northern	4	40	35	30	4	Asia	38.0733
GBAP833-09	BOLD:AAC2373	Anura	0.6169	128.38	Indonesia	Northern	7	10	5	0	7	Asia	7.756
GBAP852-09	BOLD:AAA5395	Anura	0.1486	127.867	Indonesia	Northern	7	10	5	0	7	Asia	7.756
IMSAM036-09	BOLD:AAD2552	Anura	31.1952	-4.09588	Morocco	Northern	4	40	35	30	4	Africa	38.0733
IMSAM347-09	BOLD:AAA3240	Anura	31.8577	-4.28396	Morocco	Northern	4	40	35	30	4	Africa	38.0733
IMSAM423-09	BOLD:AAA3240	Anura	29.7083	-7.99778	Morocco	Northern	5	30	25	20	5	Africa	23.8744
IQHLM121-06	BOLD:AAA6602	Anura	-2.932	121.178	Indonesia	Southern	8	0	-5	-10	8	Asia	-5.04883
LIN272-06	BOLD:AAC3990	Anura	-0.45126	119.768	Indonesia	Southern	8	0	-5	-10	8	Asia	-5.04883
LIN381-06	BOLD:AAI1315	Anura	-8.34928	116.231	Indonesia	Southern	8	0	-5	-10	8	Asia	-5.04883
VTCOL008-16	BOLD:AAD9569	Anura	43.3854	-80.369	Canada	Northern	3	50	45	40	3	Americas	43.0306
WAF042-15	BOLD:ACY1808	Anura	6.24246	-0.5571	Ghana	Northern	7	10	5	0	7	Africa	7.756
WAFRA517-14	BOLD:AAW7585	Anura	-2.322	13.6593	Republic of the Congo	Southern	8	0	-5	-10	8	Africa	-5.04883
WAMAL099-10	BOLD:AAT9165	Anura	-13.8833	126.567	Australia	Southern	9	-10	-15	-20	9	Oceania	-15.5944
WAMAL404-10	BOLD:AAU1526	Anura	-25.088	115.38	Australia	Southern	10	-20	-25	-30	10	Oceania	-23.88
WAMAM066-10	BOLD:AAN3654	Anura	-14.8197	125.719	Australia	Southern	9	-10	-15	-20	9	Oceania	-15.5944
WAMAM1092-10	BOLD:AAM5238	Anura	-20.2511	119.161	Australia	Southern	10	-20	-25	-30	10	Oceania	-23.88
WAMAM283-10	BOLD:AAN2766	Anura	-16.0072	125.329	Australia	Southern	9	-10	-15	-20	9	Oceania	-15.5944
WAMID030-10	BOLD:AAW0034	Anura	-8.2166	114.5	Indonesia	Southern	8	0	-5	-10	8	Asia	-5.04883
WAMID233-10	BOLD:AAT9082	Anura	-9.8333	124.483	Indonesia	Southern	8	0	-5	-10	8	Asia	-5.04883
ABR997-13	BOLD:ACC1263	Anura	8.476	-77.549	Panama	Northern	7	10	5	0	7	Americas	7.756
AMPAS066-05	BOLD:AAA3971	Anura	42.5816	-80.467	Canada	Northern	3	50	45	40	3	Americas	43.0306
AMPSA006-12	BOLD:ABX1882	Anura	-12.2378	25.3419	Zambia	Southern	9	-10	-15	-20	9	Africa	-15.5944
BSACU095-11	BOLD:AAT9115	Anura	19.95	-76.75	Cuba	Northern	6	20	15	10	6	Americas	12.4342
BSAMP1064-09	BOLD:AAA5624	Anura	9.32	-79.289	Panama	Northern	7	10	5	0	7	Americas	7.756
BSAMP300-07	BOLD:AAC7127	Anura	8.667	-80.592	Panama	Northern	7	10	5	0	7	Americas	7.756
BSAMP762-09	BOLD:AAA7559	Anura	7.722	-77.656	Panama	Northern	7	10	5	0	7	Americas	7.756
BSECO223-11	BOLD:ABA0385	Anura	3.228	-73.852	Colombia	Northern	7	10	5	0	7	Americas	7.756
CAZUL477-17	BOLD:AAB1186	Anura	18.6471	-88.4129	Mexico	Northern	6	20	15	10	6	Americas	12.4342
DBABA484-12	BOLD:ABY6883	Anura	-9.235	-35.483	Brazil	Southern	8	0	-5	-10	8	Americas	-5.04883
DBABA565-12	BOLD:ACA3506	Anura	-16.396	-39.049	Brazil	Southern	9	-10	-15	-20	9	Americas	-15.5944
DBNGF136-10	BOLD:AAZ3791	Anura	-5.78617	145.059	Papua New Guinea	Southern	8	0	-5	-10	8	Oceania	-5.04883
DBNGF354-10	BOLD:AAZ4254	Anura	-5.13	145.77	Papua New Guinea	Southern	8	0	-5	-10	8	Oceania	-5.04883
EVACC078-12	BOLD:ACF5687	Anura	9.31985	-79.2889	Panama	Northern	7	10	5	0	7	Americas	7.756
EVACC174-12	BOLD:AAE0671	Anura	8.63312	-80.0767	Panama	Northern	7	10	5	0	7	Americas	7.756
GBAP11754-19	BOLD:ACI2647	Anura	-11.5246	-54.3552	Brazil	Southern	9	-10	-15	-20	9	Americas	-15.5944
GBAP20467-19	BOLD:AEB1655	Anura	31.4083	-95.1667	United States	Northern	4	40	35	30	4	Americas	38.0733
GBAP5007-15	BOLD:ACB3504	Anura	38.0733	104.691	China	Northern	4	40	35	30	4	Asia	38.0733
GBAP5028-15	BOLD:ACS5262	Anura	38.0733	104.691	China	Northern	4	40	35	30	4	Asia	38.0733
GBAP5233-15	BOLD:ACS5262	Anura	38.0733	104.691	China	Northern	4	40	35	30	4	Asia	38.0733
GBMNC76184-20	BOLD:AEG4890	Anura	-4.13	122.44	Indonesia	Southern	8	0	-5	-10	8	Asia	-5.04883
IMSAM039-09	BOLD:AAA3240	Anura	32.7468	-4.91235	Morocco	Northern	4	40	35	30	4	Africa	38.0733
IMSAM127-09	BOLD:AAA3240	Anura	30.9686	-6.72389	Morocco	Northern	4	40	35	30	4	Africa	38.0733
IMSAM179-09	BOLD:AAA9093	Anura	33.5611	-5.1251	Morocco	Northern	4	40	35	30	4	Africa	38.0733
IMSAM608-12	BOLD:AAY0509	Anura	40.3757	-8.36631	Portugal	Northern	3	50	45	40	3	Europe	43.0306
JBJF181-09	BOLD:AAD6902	Anura	28.899	102.833	China	Northern	5	30	25	20	5	Asia	23.8744
LDPJR085-17	BOLD:ACM4449	Anura	-28.0726	32.3233	South Africa	Southern	10	-20	-25	-30	10	Africa	-23.88
LIN069-06	BOLD:AAA3770	Anura	0.94259	122.602	Indonesia	Northern	7	10	5	0	7	Asia	7.756
LIN124-06	BOLD:AAA6596	Anura	-1.45167	119.991	Indonesia	Southern	8	0	-5	-10	8	Asia	-5.04883
MYARA071-17	BOLD:ACT3129	Anura	12.4039	99.1311	Myanmar	Northern	6	20	15	10	6	Asia	12.4342
MYARA235-17	BOLD:ADF8776	Anura	21.9931	96.4711	Myanmar	Northern	5	30	25	20	5	Asia	23.8744
MYARA265-17	BOLD:ADG1330	Anura	17.0444	96.1067	Myanmar	Northern	6	20	15	10	6	Asia	12.4342
TPZAN055-18	BOLD:ADC7840	Anura	23.9256	120.884	Taiwan	Northern	5	30	25	20	5	Asia	23.8744
WAF034-15	BOLD:ACY1808	Anura	6.24246	-0.5571	Ghana	Northern	7	10	5	0	7	Africa	7.756
WAF045-15	BOLD:ACY1392	Anura	6.24246	-0.5571	Ghana	Northern	7	10	5	0	7	Africa	7.756
WAMAM1064-10	BOLD:AAN2766	Anura	-15.7677	128.677	Australia	Southern	9	-10	-15	-20	9	Oceania	-15.5944
WAMAM378-10	BOLD:AAM2358	Anura	-28.7333	115	Australia	Southern	10	-20	-25	-30	10	Oceania	-23.88
WAMID066-10	BOLD:AAT9081	Anura	-9.6	119.483	Indonesia	Southern	8	0	-5	-10	8	Asia	-5.04883
WAMID104-10	BOLD:AAT9081	Anura	-9.4333	119.35	Indonesia	Southern	8	0	-5	-10	8	Asia	-5.04883
AMPSA021-12	BOLD:ABX1836	Anura	-15.6032	28.2643	Zambia	Southern	9	-10	-15	-20	9	Africa	-15.5944
BSAMP037-07	BOLD:AAB3652	Anura	8.667	-80.592	Panama	Northern	7	10	5	0	7	Americas	7.756
BSECO243-11	BOLD:ABA0407	Anura	3.228	-73.861	Colombia	Northern	7	10	5	0	7	Americas	7.756
DBAFI042-12	BOLD:ACA3343	Anura	-9.276	-49.965	Brazil	Southern	8	0	-5	-10	8	Americas	-5.04883
DBAFI1438-14	BOLD:ACA3685	Anura	-24.333	-47.25	Brazil	Southern	10	-20	-25	-30	10	Americas	-23.88
DBNGF090-10	BOLD:AAZ3804	Anura	-5.13	145.77	Papua New Guinea	Southern	8	0	-5	-10	8	Oceania	-5.04883
DBNGF291-10	BOLD:AAZ4242	Anura	-5.75583	145.236	Papua New Guinea	Southern	8	0	-5	-10	8	Oceania	-5.04883
DBNGF350-10	BOLD:AAZ4256	Anura	-5.73131	145.275	Papua New Guinea	Southern	8	0	-5	-10	8	Oceania	-5.04883
DJIB110-17	BOLD:ADH5732	Anura	11.5208	43.0806	Djibouti	Northern	6	20	15	10	6	Africa	12.4342
EVACC085-12	BOLD:ACF5687	Anura	9.31985	-79.2889	Panama	Northern	7	10	5	0	7	Americas	7.756
GBAP2429-13	BOLD:AAF4233	Anura	40.365	-3.65163	Spain	Northern	3	50	45	40	3	Europe	43.0306
GBAP2448-13	BOLD:AAF4233	Anura	40.365	-3.65163	Spain	Northern	3	50	45	40	3	Europe	43.0306
GBAP3266-13	BOLD:AAL6095	Anura	46.7368	8.28693	Switzerland	Northern	3	50	45	40	3	Europe	43.0306
GBAP3916-13	BOLD:ACA5066	Anura	4.18775	-72.6445	Colombia	Northern	7	10	5	0	7	Americas	7.756
GBAP4978-15	BOLD:ACB3504	Anura	38.0733	104.691	China	Northern	4	40	35	30	4	Asia	38.0733
GBAP5005-15	BOLD:ACB3504	Anura	38.0733	104.691	China	Northern	4	40	35	30	4	Asia	38.0733
GBAP5277-15	BOLD:ACB3504	Anura	38.0733	104.691	China	Northern	4	40	35	30	4	Asia	38.0733
GBAP830-09	BOLD:AAC2373	Anura	0.7198	127.565	Indonesia	Northern	7	10	5	0	7	Asia	7.756
GBAP868-09	BOLD:AAA5395	Anura	0.6169	128.38	Indonesia	Northern	7	10	5	0	7	Asia	7.756
GBCOC3089-23	BOLD:ACB3869	Anura	35.1155	101.465	China	Northern	4	40	35	30	4	Asia	38.0733
GBCOC3132-23	BOLD:AEL3912	Anura	35.358	100.366	China	Northern	4	40	35	30	4	Asia	38.0733
GBCOC3207-23	BOLD:AAB7344	Anura	29.9448	98.5465	China	Northern	5	30	25	20	5	Asia	23.8744
GBCOC7285-23	BOLD:AFT6985	Anura	-8.64627	-69.7249	Brazil	Southern	8	0	-5	-10	8	Americas	-5.04883
IMSAM408-09	BOLD:AAA3240	Anura	31.4367	-4.33667	Morocco	Northern	4	40	35	30	4	Africa	38.0733
MRMSR125-11	BOLD:AAF8227	Anura	9.31087	-83.7702	Costa Rica	Northern	7	10	5	0	7	Americas	7.756
NPAMV610-10	BOLD:AAD2884	Anura	11.422	107.418	Vietnam	Northern	6	20	15	10	6	Asia	12.4342
OBOJZ011-22	BOLD:AAM0090	Anura	48.478	17.06	Slovakia	Northern	3	50	45	40	3	Europe	43.0306
QUANH009-18	BOLD:AAK3512	Anura	38.5294	-77.3467	United States	Northern	4	40	35	30	4	Americas	38.0733
QUANH024-18	BOLD:AAA7514	Anura	38.5925	-77.5436	United States	Northern	4	40	35	30	4	Americas	38.0733
TPZAN172-18	BOLD:ACH3587	Anura	24.4189	121.741	Taiwan	Northern	5	30	25	20	5	Asia	23.8744
WAFRA137-14	BOLD:ACM4513	Anura	-3.087	10.438	Gabon	Southern	8	0	-5	-10	8	Africa	-5.04883
WAFRA304-14	BOLD:ACM4221	Anura	1.0881	17.3074	Republic of the Congo	Northern	7	10	5	0	7	Africa	7.756
WAFRA429-14	BOLD:ACM4448	Anura	-2.666	13.5962	Republic of the Congo	Southern	8	0	-5	-10	8	Africa	-5.04883
WAMAL139-10	BOLD:AAT9134	Anura	-28.3166	114.367	Australia	Southern	10	-20	-25	-30	10	Oceania	-23.88
WAMAL339-10	BOLD:AAT9369	Anura	-30.9333	121.533	Australia	Southern	11	-30	-35	-40	11	Oceania	-33.6166
WAMAM001-10	BOLD:AAN2907	Anura	-26.5269	113.501	Australia	Southern	10	-20	-25	-30	10	Oceania	-23.88
WAMAM010-10	BOLD:AAN2907	Anura	-26.3972	113.307	Australia	Southern	10	-20	-25	-30	10	Oceania	-23.88
WAMAM1066-10	BOLD:AAM2275	Anura	-15.7677	128.677	Australia	Southern	9	-10	-15	-20	9	Oceania	-15.5944
WAMAM497-10	BOLD:AAM5238	Anura	-20.3166	119.2	Australia	Southern	10	-20	-25	-30	10	Oceania	-23.88
WAMIH027-10	BOLD:AAN2556	Anura	-5.8	134.25	Indonesia	Southern	8	0	-5	-10	8	Asia	-5.04883
ABAAP181-08	BOLD:AAE5180	Anura	44.699	34.249	Ukraine	Northern	3	50	45	40	3	Europe	43.0306
AMPSA084-12	BOLD:ABX1915	Anura	-13.1628	27.7552	Zambia	Southern	9	-10	-15	-20	9	Africa	-15.5944
AMPSA190-12	BOLD:ACA5531	Anura	-16.099	35.665	Malawi	Southern	9	-10	-15	-20	9	Africa	-15.5944
AMPSA274-13	BOLD:ABX1846	Anura	-17.463	22.866	Angola	Southern	9	-10	-15	-20	9	Africa	-15.5944
BEJSP002-13	BOLD:ACC1316	Anura	-23.633	-46.683	Brazil	Southern	10	-20	-25	-30	10	Americas	-23.88
BIFZH304-17	BOLD:ADN1407	Anura	-4.03649	133.07	Indonesia	Southern	8	0	-5	-10	8	Asia	-5.04883
BSACU093-11	BOLD:AAT9115	Anura	19.95	-76.75	Cuba	Northern	6	20	15	10	6	Americas	12.4342
BSAMP236-07	BOLD:AAB0911	Anura	8.667	-80.592	Panama	Northern	7	10	5	0	7	Americas	7.756
DBABA313-12	BOLD:ACA3465	Anura	-3.893	-38.72	Brazil	Southern	8	0	-5	-10	8	Americas	-5.04883
DBABA527-12	BOLD:ACA3794	Anura	-22.03	-44.637	Brazil	Southern	10	-20	-25	-30	10	Americas	-23.88
DBNGF027-10	BOLD:AAZ3804	Anura	-5.13	145.77	Papua New Guinea	Southern	8	0	-5	-10	8	Oceania	-5.04883
DBNGF285-10	BOLD:AAZ4238	Anura	-5.75583	145.236	Papua New Guinea	Southern	8	0	-5	-10	8	Oceania	-5.04883
GBAP12423-19	BOLD:AAD9252	Anura	36.4024	127.762	South Korea	Northern	4	40	35	30	4	Asia	38.0733
GBAP20311-19	BOLD:AEA9517	Anura	8.789	-82.958	Costa Rica	Northern	7	10	5	0	7	Americas	7.756
GBAP2410-13	BOLD:AAF4233	Anura	40.365	-3.65163	Spain	Northern	3	50	45	40	3	Europe	43.0306
GBAP4513-13	BOLD:ACI1125	Anura	20.4454	-74.8059	Cuba	Northern	5	30	25	20	5	Americas	23.8744
GBAP5398-15	BOLD:ACB3504	Anura	38.0733	104.691	China	Northern	4	40	35	30	4	Asia	38.0733
GBAP5434-15	BOLD:ACB3504	Anura	38.0733	104.691	China	Northern	4	40	35	30	4	Asia	38.0733
GBMNC76178-20	BOLD:ABY8911	Anura	-4.13	122.44	Indonesia	Southern	8	0	-5	-10	8	Asia	-5.04883
GBMND1177-21	BOLD:ABY6883	Anura	-8.06903	-48.4866	Brazil	Southern	8	0	-5	-10	8	Americas	-5.04883
IMSAM033-09	BOLD:AAA3240	Anura	31.5264	-4.1861	Morocco	Northern	4	40	35	30	4	Africa	38.0733
IMSAM190-09	BOLD:AAB3328	Anura	32.0262	-4.47475	Morocco	Northern	4	40	35	30	4	Africa	38.0733
IMSAM581-12	BOLD:ABY0575	Anura	37.0719	-6.28108	Spain	Northern	4	40	35	30	4	Europe	38.0733
JBJF186-09	BOLD:AAE2718	Anura	30.63	103.17	China	Northern	4	40	35	30	4	Asia	38.0733
LDPJR017-17	BOLD:ADI5439	Anura	-26.9543	32.8018	South Africa	Southern	10	-20	-25	-30	10	Africa	-23.88
LDPJR074-17	BOLD:ACM4000	Anura	-28.0673	32.3233	South Africa	Southern	10	-20	-25	-30	10	Africa	-23.88
WAF026-15	BOLD:ACY0598	Anura	6.24246	-0.5571	Ghana	Northern	7	10	5	0	7	Africa	7.756
WAFRA043-14	BOLD:ACM4513	Anura	-3.083	10.437	Gabon	Southern	8	0	-5	-10	8	Africa	-5.04883
WAFRA200-14	BOLD:ACM4448	Anura	-3.239	10.592	Gabon	Southern	8	0	-5	-10	8	Africa	-5.04883
WAMAL336-10	BOLD:AAT9673	Anura	-31.5166	117.733	Australia	Southern	11	-30	-35	-40	11	Oceania	-33.6166
WAMAL428-10	BOLD:AAT9366	Anura	-25.0552	115.294	Australia	Southern	10	-20	-25	-30	10	Oceania	-23.88
WAMAM089-10	BOLD:AAN3654	Anura	-14.7908	125.826	Australia	Southern	9	-10	-15	-20	9	Oceania	-15.5944
WAMAM1170-10	BOLD:AAM2707	Anura	-17.9666	122.233	Australia	Southern	9	-10	-15	-20	9	Oceania	-15.5944
WAMAM151-10	BOLD:AAN2628	Anura	-15.715	128.268	Australia	Southern	9	-10	-15	-20	9	Oceania	-15.5944
WAMAM395-10	BOLD:AAM1490	Anura	-27.2569	114.189	Australia	Southern	10	-20	-25	-30	10	Oceania	-23.88
ABR346-13	BOLD:ACJ9572	Anura	7.992	-77.709	Panama	Northern	7	10	5	0	7	Americas	7.756
ABR882-13	BOLD:ACC1403	Anura	9.049	-77.998	Panama	Northern	7	10	5	0	7	Americas	7.756
BSAMP073-07	BOLD:AAX6369	Anura	8.667	-80.592	Panama	Northern	7	10	5	0	7	Americas	7.756
BSAMP565-08	BOLD:AAA7559	Anura	9.231	-79.403	Panama	Northern	7	10	5	0	7	Americas	7.756
BSAMP588-08	BOLD:AAA7559	Anura	9.217	-79.422	Panama	Northern	7	10	5	0	7	Americas	7.756
CNPVT069-16	BOLD:AAA5418	Anura	51.4069	-116.154	Canada	Northern	2	60	55	50	2	Americas	53.478
CNPVT123-16	BOLD:AAA5418	Anura	53.9872	-106.282	Canada	Northern	2	60	55	50	2	Americas	53.478
DBABA516-12	BOLD:ACA3456	Anura	-24.536	-48.688	Brazil	Southern	10	-20	-25	-30	10	Americas	-23.88
DBABA698-12	BOLD:ACA3711	Anura	-19.904	-40.561	Brazil	Southern	9	-10	-15	-20	9	Americas	-15.5944
DBNGF166-10	BOLD:AAZ3875	Anura	-5.81483	145.156	Papua New Guinea	Southern	8	0	-5	-10	8	Oceania	-5.04883
EVACC007-12	BOLD:AAJ9508	Anura	9.344	-79.771	Panama	Northern	7	10	5	0	7	Americas	7.756
