processid	bin_uri	order_name	lat	lon	country	hemisphere	lat_bin	lat_max	lat_mid	lat_min	lat_band	continent
WAMAM938-10	BOLD:AAM1794	Anura	-34.6333	116.117	Australia	Southern	11	-30	-35	-40	11	Oceania
WAMAM964-10	BOLD:ABZ1777	Anura	-34.9377	116.949	Australia	Southern	11	-30	-35	-40	11	Oceania
WAMAM980-10	BOLD:AAM2358	Anura	-32.3333	117.733	Australia	Southern	11	-30	-35	-40	11	Oceania
WAMAM996-10	BOLD:AAM1449	Anura	-33.2833	115.7	Australia	Southern	11	-30	-35	-40	11	Oceania
WAMIB017-10	BOLD:AAU1647	Anura	-8.5	115.267	Indonesia	Southern	8	0	-5	-10	8	Asia
WAMID011-10	BOLD:AAT9575	Anura	-8.6833	115.567	Indonesia	Southern	8	0	-5	-10	8	Asia
WAMID020-10	BOLD:AAT9575	Anura	-8.5	115.267	Indonesia	Southern	8	0	-5	-10	8	Asia
WAMID021-10	BOLD:AAT9575	Anura	-8.5	115.267	Indonesia	Southern	8	0	-5	-10	8	Asia
WAMID035-10	BOLD:AAT9575	Anura	-8.2	114.967	Indonesia	Southern	8	0	-5	-10	8	Asia
WAMID054-10	BOLD:AAT9082	Anura	-10.2166	123.5	Indonesia	Southern	9	-10	-15	-20	9	Asia
WAMID064-10	BOLD:AAI1316	Anura	-8.55	122.65	Indonesia	Southern	8	0	-5	-10	8	Asia
WAMID084-10	BOLD:AAT9575	Anura	-8.75	118.433	Indonesia	Southern	8	0	-5	-10	8	Asia
WAMID087-10	BOLD:AAI1316	Anura	-8.7083	118.792	Indonesia	Southern	8	0	-5	-10	8	Asia
WAMID112-10	BOLD:AAI1316	Anura	-8.7	121.9	Indonesia	Southern	8	0	-5	-10	8	Asia
WAMID125-10	BOLD:AAT9082	Anura	-10.3	123.5	Indonesia	Southern	9	-10	-15	-20	9	Asia
WAMID129-10	BOLD:AAT9082	Anura	-10.3	123.5	Indonesia	Southern	9	-10	-15	-20	9	Asia
WAMID145-10	BOLD:AAT9081	Anura	-9.6166	120.233	Indonesia	Southern	8	0	-5	-10	8	Asia
WAMID156-10	BOLD:AAT9082	Anura	-10.1833	123.717	Indonesia	Southern	9	-10	-15	-20	9	Asia
WAMID164-10	BOLD:AAT9082	Anura	-9.8333	124.483	Indonesia	Southern	8	0	-5	-10	8	Asia
WAMID174-10	BOLD:AAT9082	Anura	-9.8333	124.483	Indonesia	Southern	8	0	-5	-10	8	Asia
WAMID180-10	BOLD:AAT9082	Anura	-9.8333	124.483	Indonesia	Southern	8	0	-5	-10	8	Asia
WAMID190-10	BOLD:AAT9082	Anura	-10.1666	123.467	Indonesia	Southern	9	-10	-15	-20	9	Asia
WAMID192-10	BOLD:AAT9083	Anura	-10.7333	123.1	Indonesia	Southern	9	-10	-15	-20	9	Asia
WAMID207-10	BOLD:AAT9083	Anura	-10.7333	123.1	Indonesia	Southern	9	-10	-15	-20	9	Asia
WAMID241-10	BOLD:AAT9082	Anura	-10.1333	124.283	Indonesia	Southern	9	-10	-15	-20	9	Asia
WAMID254-10	BOLD:AAT9082	Anura	-10.1333	124.283	Indonesia	Southern	9	-10	-15	-20	9	Asia
WAMID285-10	BOLD:AAT9082	Anura	-10.1833	123.767	Indonesia	Southern	9	-10	-15	-20	9	Asia
WAMID312-10	BOLD:AAT9082	Anura	-10.1833	123.767	Indonesia	Southern	9	-10	-15	-20	9	Asia
WAMIH005-10	BOLD:AAN2740	Anura	-9.55	124.217	Indonesia	Southern	8	0	-5	-10	8	Asia
WAMIH026-10	BOLD:AAN2556	Anura	-5.8	134.25	Indonesia	Southern	8	0	-5	-10	8	Asia
WAMIM002-10	BOLD:AED1431	Anura	-9.4333	119.35	Indonesia	Southern	8	0	-5	-10	8	Asia
WAMIM014-10	BOLD:AEY6100	Anura	-8.4333	123.367	Indonesia	Southern	8	0	-5	-10	8	Asia
WAMIR019-10	BOLD:AAY4806	Anura	-9.8333	124.483	Indonesia	Southern	8	0	-5	-10	8	Asia
WAMIR031-10	BOLD:AAY5044	Anura	-8.5833	120.5	Indonesia	Southern	8	0	-5	-10	8	Asia
WAMIR045-10	BOLD:AAY5044	Anura	-8.5833	120.5	Indonesia	Southern	8	0	-5	-10	8	Asia
WAMIR048-10	BOLD:AAY4806	Anura	-8.7083	118.792	Indonesia	Southern	8	0	-5	-10	8	Asia
WAMIR057-10	BOLD:AAY5044	Anura	-8.7	121.9	Indonesia	Southern	8	0	-5	-10	8	Asia
WAMIT029-10	BOLD:ACE8215	Anura	-5.8	134.25	Indonesia	Southern	8	0	-5	-10	8	Asia
WAMIT032-10	BOLD:AAX2626	Anura	-7.9833	131.15	Indonesia	Southern	8	0	-5	-10	8	Asia
ZHABI081-11	BOLD:AAD1964	Anura	44.012	26.439	Bulgaria	Northern	3	50	45	40	3	Europe
AMPAS204-06	BOLD:AAB9718	Anura	45.503	-76.973	Canada	Northern	3	50	45	40	3	Americas
ASANA214-06	BOLD:AAA3972	Anura	42.8743	-79.2304	Canada	Northern	3	50	45	40	3	Americas
GBAP845-09	BOLD:AAC6637	Anura	0.3235	127.784	Indonesia	Northern	7	10	5	0	7	Asia
GBAP861-09	BOLD:AAA5395	Anura	0.7198	127.565	Indonesia	Northern	7	10	5	0	7	Asia
GBAP874-09	BOLD:AAA5395	Anura	1.3333	128.167	Indonesia	Northern	7	10	5	0	7	Asia
GBAP875-09	BOLD:AAA5395	Anura	1.8228	127.83	Indonesia	Northern	7	10	5	0	7	Asia
GBAP900-09	BOLD:AAA8333	Anura	0.8072	127.682	Indonesia	Northern	7	10	5	0	7	Asia
GVDK008-06	BOLD:AAA9703	Anura	-33.967	18.95	South Africa	Southern	11	-30	-35	-40	11	Africa
GVDK016-06	BOLD:AAH7182	Anura	-29.452	26.191	South Africa	Southern	10	-20	-25	-30	10	Africa
GVDK018-06	BOLD:AAH7182	Anura	-29.452	26.191	South Africa	Southern	10	-20	-25	-30	10	Africa
GVDK019-06	BOLD:AAH7182	Anura	-29.452	26.191	South Africa	Southern	10	-20	-25	-30	10	Africa
GVDK022-06	BOLD:AAH7182	Anura	-27.231	25.973	South Africa	Southern	10	-20	-25	-30	10	Africa
GVDK025-06	BOLD:AAH7182	Anura	-27.231	25.973	South Africa	Southern	10	-20	-25	-30	10	Africa
GVDK026-06	BOLD:AAA9703	Anura	-33.817	18.867	South Africa	Southern	11	-30	-35	-40	11	Africa
LIN430-07	BOLD:AAW7589	Anura	5.63	10.33	Cameroon	Northern	7	10	5	0	7	Africa
LIN464-07	BOLD:AAH0943	Anura	0.57	12.87	Gabon	Northern	7	10	5	0	7	Africa
ABR415-13	BOLD:ACU8074	Anura	8.597	-78.049	Panama	Northern	7	10	5	0	7	Americas
ABR434-13	BOLD:AAD0940	Anura	7.945	-77.627	Panama	Northern	7	10	5	0	7	Americas
ABR435-13	BOLD:AAA7559	Anura	7.945	-77.627	Panama	Northern	7	10	5	0	7	Americas
BSACU025-11	BOLD:AAT9115	Anura	22.072	-81.036	Cuba	Northern	5	30	25	20	5	Americas
BSACU040-11	BOLD:AAU0047	Anura	22.647	-83.37	Cuba	Northern	5	30	25	20	5	Americas
BSACU043-11	BOLD:AAU2204	Anura	22.367	-83.937	Cuba	Northern	5	30	25	20	5	Americas
BSACU071-11	BOLD:AAT9115	Anura	22.49	-78.573	Cuba	Northern	5	30	25	20	5	Americas
BSAMP072-07	BOLD:AAB2164	Anura	8.667	-80.592	Panama	Northern	7	10	5	0	7	Americas
BSAMP179-07	BOLD:AAJ1153	Anura	8.667	-80.592	Panama	Northern	7	10	5	0	7	Americas
BSAMP206-07	BOLD:AAB8984	Anura	8.667	-80.592	Panama	Northern	7	10	5	0	7	Americas
BSAMP210-07	BOLD:AAC5866	Anura	8.667	-80.592	Panama	Northern	7	10	5	0	7	Americas
BSAMP239-07	BOLD:AAA5624	Anura	8.667	-80.592	Panama	Northern	7	10	5	0	7	Americas
BSAMP315-07	BOLD:AAC2292	Anura	8.667	-80.592	Panama	Northern	7	10	5	0	7	Americas
BSAMP366-07	BOLD:AAB4663	Anura	8.667	-80.592	Panama	Northern	7	10	5	0	7	Americas
BSAMP633-08	BOLD:AAB0737	Anura	9.231	-79.403	Panama	Northern	7	10	5	0	7	Americas
BSATE020-10	BOLD:AAT9611	Anura	6.98	-75.131	Colombia	Northern	7	10	5	0	7	Americas
BSATE155-11	BOLD:AAV6493	Anura	6.54	-74.64	Colombia	Northern	7	10	5	0	7	Americas
BSECO371-11	BOLD:ABA0313	Anura	4.773	-73.038	Colombia	Northern	7	10	5	0	7	Americas
EVACC004-12	BOLD:AAJ9508	Anura	9.31985	-79.2889	Panama	Northern	7	10	5	0	7	Americas
EVACC047-12	BOLD:AAF2506	Anura	8.63312	-80.0767	Panama	Northern	7	10	5	0	7	Americas
EVACC178-12	BOLD:AAE0671	Anura	8.63312	-80.0767	Panama	Northern	7	10	5	0	7	Americas
GBAP1331-12	BOLD:ACE3741	Anura	-19.0416	46.6849	Madagascar	Southern	9	-10	-15	-20	9	Africa
GBAP1342-12	BOLD:AAE5252	Anura	-19.0416	46.6849	Madagascar	Southern	9	-10	-15	-20	9	Africa
GBAP1803-13	BOLD:ACH2314	Anura	-19.0416	46.6849	Madagascar	Southern	9	-10	-15	-20	9	Africa
GBAP2332-13	BOLD:AAF4233	Anura	40.365	-3.65163	Spain	Northern	3	50	45	40	3	Europe
GBAP2414-13	BOLD:AAF4233	Anura	40.365	-3.65163	Spain	Northern	3	50	45	40	3	Europe
GBAP4922-15	BOLD:ACB3504	Anura	38.0733	104.691	China	Northern	4	40	35	30	4	Asia
GBAP5450-15	BOLD:ACS5262	Anura	38.0733	104.691	China	Northern	4	40	35	30	4	Asia
GBAP5469-15	BOLD:ACS5262	Anura	38.0733	104.691	China	Northern	4	40	35	30	4	Asia
GBAP5474-15	BOLD:ACS5544	Anura	-0.40688	-76.6206	Ecuador	Southern	8	0	-5	-10	8	Americas
GBAP887-09	BOLD:AAB8889	Anura	0.323	127.826	Indonesia	Northern	7	10	5	0	7	Asia
GBMAB347-15	BOLD:AAE3515	Anura	16.5173	105.913	Vietnam	Northern	6	20	15	10	6	Asia
GBMAB863-15	BOLD:AAW3680	Anura	-11.5246	-54.3552	Brazil	Southern	9	-10	-15	-20	9	Americas
GBMAB868-15	BOLD:ACW1192	Anura	4.68212	-58.9135	Guyana	Northern	7	10	5	0	7	Americas
GBMIN92676-17	BOLD:ACA3713	Anura	-11.5246	-54.3552	Brazil	Southern	9	-10	-15	-20	9	Americas
GBMND708-21	BOLD:ACA3497	Anura	-22.3201	-42.8201	Brazil	Southern	10	-20	-25	-30	10	Americas
OSTEO029-14	BOLD:ACM7259	Anura	-4.597	-58.221	Brazil	Southern	8	0	-5	-10	8	Americas
BIFZH096-17	BOLD:ADM9506	Anura	-3.71605	134.069	Indonesia	Southern	8	0	-5	-10	8	Asia
BIFZH230-17	BOLD:ADN9009	Anura	-3.36535	133.838	Indonesia	Southern	8	0	-5	-10	8	Asia
BIFZH328-17	BOLD:ADO0053	Anura	-4.03649	133.07	Indonesia	Southern	8	0	-5	-10	8	Asia
BIFZH332-17	BOLD:ADN1407	Anura	-4.03649	133.07	Indonesia	Southern	8	0	-5	-10	8	Asia
CNPVT127-16	BOLD:AAA5418	Anura	53.9872	-106.281	Canada	Northern	2	60	55	50	2	Americas
CNPVT130-16	BOLD:AAA5418	Anura	53.9053	-106.024	Canada	Northern	2	60	55	50	2	Americas
DBABA420-12	BOLD:ACA3319	Anura	-22.69	-45.474	Brazil	Southern	10	-20	-25	-30	10	Americas
DBABA489-12	BOLD:ABY6883	Anura	-17.339	-44.993	Brazil	Southern	9	-10	-15	-20	9	Americas
DBAFI478-13	BOLD:ACA3394	Anura	-12.044	-48.528	Brazil	Southern	9	-10	-15	-20	9	Americas
DBAFI781-13	BOLD:ACZ0569	Anura	-11.866	-55.461	Brazil	Southern	9	-10	-15	-20	9	Americas
GBCOC3119-23	BOLD:AAB7344	Anura	28.2593	86.016	China	Northern	5	30	25	20	5	Asia
GBMIN92319-17	BOLD:ADH4831	Anura	8.72939	39.9149	Ethiopia	Northern	7	10	5	0	7	Africa
GBMIN93266-17	BOLD:ACA5319	Anura	-1.56427	-78.463	Ecuador	Southern	8	0	-5	-10	8	Americas
GBMNC76079-20	BOLD:ACH9750	Anura	-43.1053	-73.6956	Chile	Southern	12	-40	-45	-50	12	Americas
GBMND61351-21	BOLD:ACG2163	Anura	-13.6822	-39.4873	Brazil	Southern	9	-10	-15	-20	9	Americas
LDPJR026-17	BOLD:ACM4038	Anura	-26.8634	32.1618	South Africa	Southern	10	-20	-25	-30	10	Africa
LIN364-06	BOLD:AAA6595	Anura	-1.45167	119.991	Indonesia	Southern	8	0	-5	-10	8	Asia
MYARA040-17	BOLD:ADG2310	Anura	16.8396	96.1577	Myanmar	Northern	6	20	15	10	6	Asia
MYARA077-17	BOLD:ACT3129	Anura	12.4039	99.1311	Myanmar	Northern	6	20	15	10	6	Asia
MYARA143-17	BOLD:ADG0249	Anura	12.4039	99.1311	Myanmar	Northern	6	20	15	10	6	Asia
MYARA168-17	BOLD:ACT0472	Anura	12.4342	99.145	Myanmar	Northern	6	20	15	10	6	Asia
RNOCF383-17	BOLD:ADI0336	Anura	-21.264	47.4183	Madagascar	Southern	10	-20	-25	-30	10	Africa
TPZAN159-18	BOLD:ADL5590	Anura	22.9847	121.312	Taiwan	Northern	5	30	25	20	5	Asia
VTCOL003-16	BOLD:AAB9718	Anura	43.3736	-80.3652	Canada	Northern	3	50	45	40	3	Americas
WAFRA275-14	BOLD:ACM4501	Anura	1.0881	17.3074	Republic of the Congo	Northern	7	10	5	0	7	Africa
WAFRA352-14	BOLD:ACM4237	Anura	-2.787	10.046	Gabon	Southern	8	0	-5	-10	8	Africa
AMPSA301-13	BOLD:ACJ9900	Anura	-25.499	30.949	South Africa	Southern	10	-20	-25	-30	10	Africa
GBCOC3099-23	BOLD:AAH9725	Anura	30.0671	100.117	China	Northern	4	40	35	30	4	Asia
GTICO019-18	BOLD:AAC7230	Anura	5.7588	-75.6751	Colombia	Northern	7	10	5	0	7	Americas
IMSAM658-12	BOLD:AAF4233	Anura	38.992	-6.09625	Spain	Northern	4	40	35	30	4	Europe
MLANF009-13	BOLD:ACF8209	Anura	-27.0864	-59.6453	Argentina	Southern	10	-20	-25	-30	10	Americas
OSTEO021-14	BOLD:ACM8305	Anura	-4.096	-58.699	Brazil	Southern	8	0	-5	-10	8	Americas
QUANH002-18	BOLD:ADO7711	Anura	38.5058	-77.4444	United States	Northern	4	40	35	30	4	Americas
WAFRA418-14	BOLD:ACM4022	Anura	-2.743	9.994	Gabon	Southern	8	0	-5	-10	8	Africa
WAMAL170-10	BOLD:AAT9134	Anura	-34.6833	117.917	Australia	Southern	11	-30	-35	-40	11	Oceania
WAMAM1063-10	BOLD:AAM2707	Anura	-21.9413	116.454	Australia	Southern	10	-20	-25	-30	10	Oceania
WAMAM364-10	BOLD:AAM1449	Anura	-33.4833	115.642	Australia	Southern	11	-30	-35	-40	11	Oceania
WAMAM498-10	BOLD:AAM2707	Anura	-21.4833	118.65	Australia	Southern	10	-20	-25	-30	10	Oceania
WAMID055-10	BOLD:AAT9082	Anura	-10.2166	123.5	Indonesia	Southern	9	-10	-15	-20	9	Asia
DBNGF082-10	BOLD:AAZ3778	Anura	-5.13	145.77	Papua New Guinea	Southern	8	0	-5	-10	8	Oceania
GBAP11757-19	BOLD:ACI2647	Anura	-11.5246	-54.3552	Brazil	Southern	9	-10	-15	-20	9	Americas
GBAP11888-19	BOLD:ACV3392	Anura	-11.5246	-54.3552	Brazil	Southern	9	-10	-15	-20	9	Americas
GBAP12773-19	BOLD:ACC5740	Anura	-11.5246	-54.3552	Brazil	Southern	9	-10	-15	-20	9	Americas
GBCOC3191-23	BOLD:ACB3869	Anura	35.4874	104.01	China	Northern	4	40	35	30	4	Asia
GBMND1019-21	BOLD:ABY6883	Anura	-18.9601	-49.4351	Brazil	Southern	9	-10	-15	-20	9	Americas
GBMND1136-21	BOLD:ABY6883	Anura	-6.2524	-35.2213	Brazil	Southern	8	0	-5	-10	8	Americas
GBMND1225-21	BOLD:ACA3748	Anura	-26.7929	-49.3632	Brazil	Southern	10	-20	-25	-30	10	Americas
GBMND964-21	BOLD:ABY6883	Anura	-14.0822	-42.4808	Brazil	Southern	9	-10	-15	-20	9	Americas
IAHTP036-22	BOLD:AEU9947	Anura	0.285	6.61	Sao Tome and Principe	Northern	7	10	5	0	7	Africa
ABAAP017-08	BOLD:AAC5952	Anura	34.37	47.43	Iran	Northern	4	40	35	30	4	Asia
AMPSA219-13	BOLD:ACJ9963	Anura	-32.702	28.351	South Africa	Southern	11	-30	-35	-40	11	Africa
BIFZH325-17	BOLD:ADN1145	Anura	-4.03649	133.07	Indonesia	Southern	8	0	-5	-10	8	Asia
BSAMM032-09	BOLD:AAA5624	Anura	8.633	-80.077	Panama	Northern	7	10	5	0	7	Americas
BSAMP1090-09	BOLD:AAA9681	Anura	9.32	-79.289	Panama	Northern	7	10	5	0	7	Americas
BSAMP960-09	BOLD:AAC5379	Anura	7.774	-77.733	Panama	Northern	7	10	5	0	7	Americas
BSECO025-11	BOLD:ABA0510	Anura	4.773	-73.037	Colombia	Northern	7	10	5	0	7	Americas
DBNGF237-10	BOLD:AAZ4006	Anura	-5.75967	145.18	Papua New Guinea	Southern	8	0	-5	-10	8	Oceania
DBNGF245-10	BOLD:AAZ3822	Anura	-5.8045	145.071	Papua New Guinea	Southern	8	0	-5	-10	8	Oceania
EVACC014-12	BOLD:AAJ9508	Anura	9.344	-79.771	Panama	Northern	7	10	5	0	7	Americas
GBAP1779-13	BOLD:ACH2441	Anura	-19.0416	46.6849	Madagascar	Southern	9	-10	-15	-20	9	Africa
GBAP20461-19	BOLD:AAE6666	Anura	30.2837	-97.7801	United States	Northern	4	40	35	30	4	Americas
GBAP5416-15	BOLD:ACB3504	Anura	38.0733	104.691	China	Northern	4	40	35	30	4	Asia
GBMIN93271-17	BOLD:ACA5319	Anura	-1.56427	-78.463	Ecuador	Southern	8	0	-5	-10	8	Americas
GBMNA14000-19	BOLD:AAE6028	Anura	38.0733	104.691	China	Northern	4	40	35	30	4	Asia
GBMNE66351-22	BOLD:AAM2275	Anura	-14.08	126.38	Australia	Southern	9	-10	-15	-20	9	Oceania
IMSAM413-09	BOLD:AAA3240	Anura	35.1972	-6.15333	Morocco	Northern	4	40	35	30	4	Africa
IQHLM138-06	BOLD:AAC2373	Anura	0.9333	127.517	Indonesia	Northern	7	10	5	0	7	Asia
NPAMV054-08	BOLD:AAE3515	Anura	11.424	107.419	Vietnam	Northern	6	20	15	10	6	Asia
QUANH021-18	BOLD:AAA7514	Anura	38.506100000000004	-77.4442	United States	Northern	4	40	35	30	4	Americas
TPZAN176-18	BOLD:ADL4354	Anura	23.4775	120.704	Taiwan	Northern	5	30	25	20	5	Asia
WAF051-15	BOLD:ACY1392	Anura	6.24246	-0.5571	Ghana	Northern	7	10	5	0	7	Africa
WAFRA211-14	BOLD:ACM4199	Anura	-3.238	10.611	Gabon	Southern	8	0	-5	-10	8	Africa
WAFRA458-14	BOLD:ACM4141	Anura	-2.3207	13.6578	Republic of the Congo	Southern	8	0	-5	-10	8	Africa
WAFRA478-14	BOLD:ACM4608	Anura	-2.5477	13.5245	Republic of the Congo	Southern	8	0	-5	-10	8	Africa
WAMAM006-10	BOLD:AAN2907	Anura	-25.4166	113.2	Australia	Southern	10	-20	-25	-30	10	Oceania
WAMAM352-10	BOLD:AAM1879	Anura	-32.1166	116.15	Australia	Southern	11	-30	-35	-40	11	Oceania
AMPAS092-05	BOLD:AAA3972	Anura	42.5433	-80.0856	Canada	Northern	3	50	45	40	3	Americas
BSAMP342-07	BOLD:AAB4616	Anura	8.667	-80.592	Panama	Northern	7	10	5	0	7	Americas
GBAP12406-19	BOLD:AAD9252	Anura	36.4024	127.762	South Korea	Northern	4	40	35	30	4	Asia
GBAP4447-13	BOLD:ACH3015	Anura	-19.0416	46.6849	Madagascar	Southern	9	-10	-15	-20	9	Africa
GBAP5065-15	BOLD:ACS5262	Anura	38.0733	104.691	China	Northern	4	40	35	30	4	Asia
GBAP5390-15	BOLD:ACB3504	Anura	38.0733	104.691	China	Northern	4	40	35	30	4	Asia
GBMNA13932-19	BOLD:ADC4822	Anura	39.4201	23.1104	Greece	Northern	4	40	35	30	4	Europe
GBMND41260-21	BOLD:ADN7898	Anura	-3.7075	134.07	Indonesia	Southern	8	0	-5	-10	8	Asia
TPZAN104-18	BOLD:ADL4683	Anura	24.3783	121.783	Taiwan	Northern	5	30	25	20	5	Asia
WAMAM380-10	BOLD:AAM1933	Anura	-28.4166	116.283	Australia	Southern	10	-20	-25	-30	10	Oceania
GBAP1985-13	BOLD:ACH4044	Anura	-19.0416	46.6849	Madagascar	Southern	9	-10	-15	-20	9	Africa
GBAP5415-15	BOLD:ACB3504	Anura	38.0733	104.691	China	Northern	4	40	35	30	4	Asia
GBCOC2329-23	BOLD:ADC9938	Anura	40.0081	115.056	China	Northern	3	50	45	40	3	Asia
GBMND770-21	BOLD:ACA3747	Anura	-22.511	-52.317	Brazil	Southern	10	-20	-25	-30	10	Americas
IMSAM161-09	BOLD:AAB7943	Anura	28.5272	-16.1544	Spain	Northern	5	30	25	20	5	Europe
LIN027-06	BOLD:ACE8268	Anura	0.56058	121.608	Indonesia	Northern	7	10	5	0	7	Asia
WAMIH009-10	BOLD:AAN2740	Anura	-9.55	124.217	Indonesia	Southern	8	0	-5	-10	8	Asia
ABAAP122-08	BOLD:AAE7567	Anura	40.138	44.833	Armenia	Northern	3	50	45	40	3	Asia
ABAAP155-08	BOLD:AAE0127	Anura	22.824	120.831	Taiwan	Northern	5	30	25	20	5	Asia
ABR799-13	BOLD:AAC2858	Anura	8.917	-78.618	Panama	Northern	7	10	5	0	7	Americas
ABR808-13	BOLD:AAB0737	Anura	8.916	-78.629	Panama	Northern	7	10	5	0	7	Americas
BSACU073-11	BOLD:AAT9115	Anura	22.49	-78.573	Cuba	Northern	5	30	25	20	5	Americas
BSECO336-11	BOLD:AAT9777	Anura	5.867	-73.674	Colombia	Northern	7	10	5	0	7	Americas
DBAFI427-13	BOLD:ACG0141	Anura	-23.708	-46.041	Brazil	Southern	10	-20	-25	-30	10	Americas
DBNGF091-10	BOLD:AAZ3872	Anura	-5.22	145.68	Papua New Guinea	Southern	8	0	-5	-10	8	Oceania
GBAP4278-13	BOLD:ACA3587	Anura	-21.98	-47.87	Brazil	Southern	10	-20	-25	-30	10	Americas
GBAP5027-15	BOLD:ACS5262	Anura	38.0733	104.691	China	Northern	4	40	35	30	4	Asia
GBAP5426-15	BOLD:ACB3504	Anura	38.0733	104.691	China	Northern	4	40	35	30	4	Asia
GBCOC2368-23	BOLD:ADC9938	Anura	35.6288	113.607	China	Northern	4	40	35	30	4	Asia
GBCOC3036-23	BOLD:ACB3869	Anura	35.1359	103.142	China	Northern	4	40	35	30	4	Asia
GBMIN92297-17	BOLD:ADJ9250	Anura	8.72939	39.9149	Ethiopia	Northern	7	10	5	0	7	Africa
GBMIN92300-17	BOLD:ADJ9250	Anura	8.72939	39.9149	Ethiopia	Northern	7	10	5	0	7	Africa
GBMIN93275-17	BOLD:ADK7553	Anura	-1.56427	-78.463	Ecuador	Southern	8	0	-5	-10	8	Americas
GBMNC76055-20	BOLD:ACH9750	Anura	-44.2347	-71.8408	Chile	Southern	12	-40	-45	-50	12	Americas
GBMND755-21	BOLD:ACA3747	Anura	-19.8611	-47.4602	Brazil	Southern	9	-10	-15	-20	9	Americas
GBMND758-21	BOLD:ACA3747	Anura	-19.9826	-43.45	Brazil	Southern	9	-10	-15	-20	9	Americas
IMSAM044-09	BOLD:AAE7181	Anura	35.622	-5.97922	Morocco	Northern	4	40	35	30	4	Africa
IQHLM015-06	BOLD:AAA8333	Anura	0.9333	127.517	Indonesia	Northern	7	10	5	0	7	Asia
LDPJR046-17	BOLD:ADJ5687	Anura	-26.9017	32.2374	South Africa	Southern	10	-20	-25	-30	10	Africa
MYARA016-17	BOLD:ADF9912	Anura	23.5744	95.7378	Myanmar	Northern	5	30	25	20	5	Asia
MYARA053-17	BOLD:ADG3321	Anura	12.4503	99.1597	Myanmar	Northern	6	20	15	10	6	Asia
WAF017-15	BOLD:AAE9683	Anura	6.24246	-0.5571	Ghana	Northern	7	10	5	0	7	Africa
WAFRA041-14	BOLD:ACM4237	Anura	-3.169	10.498	Gabon	Southern	8	0	-5	-10	8	Africa
WAFRA176-14	BOLD:ACM3966	Anura	-3.082	10.437	Gabon	Southern	8	0	-5	-10	8	Africa
WAMAL196-10	BOLD:AAT9134	Anura	-31.6833	115.75	Australia	Southern	11	-30	-35	-40	11	Oceania
WAMAM180-10	BOLD:AAM1938	Anura	-15.9894	125.327	Australia	Southern	9	-10	-15	-20	9	Oceania
WAMAM396-10	BOLD:AAM1490	Anura	-27.2569	114.189	Australia	Southern	10	-20	-25	-30	10	Oceania
WAMAM457-10	BOLD:AAM1794	Anura	-31.4366	116.073	Australia	Southern	11	-30	-35	-40	11	Oceania
WAMAM766-10	BOLD:AAM1449	Anura	-34.025	118.133	Australia	Southern	11	-30	-35	-40	11	Oceania
WAMAM784-10	BOLD:AAM1449	Anura	-34.8916	116.558	Australia	Southern	11	-30	-35	-40	11	Oceania
AMPSA179-12	BOLD:AAH8095	Anura	-31.841	29.24	South Africa	Southern	11	-30	-35	-40	11	Africa
AMPSA247-13	BOLD:ACJ9577	Anura	-14.43	17.827	Angola	Southern	9	-10	-15	-20	9	Africa
AMPSA354-13	BOLD:ABX1917	Anura	-23.051	29.017	South Africa	Southern	10	-20	-25	-30	10	Africa
BSAMP082-07	BOLD:ABZ7604	Anura	8.667	-80.592	Panama	Northern	7	10	5	0	7	Americas
DBABA568-12	BOLD:ACA3317	Anura	-23.345	-45.136	Brazil	Southern	10	-20	-25	-30	10	Americas
DBABA726-12	BOLD:ACA3609	Anura	-22.482	-43.127	Brazil	Southern	10	-20	-25	-30	10	Americas
DBNGF301-10	BOLD:AAZ4246	Anura	-5.75583	145.236	Papua New Guinea	Southern	8	0	-5	-10	8	Oceania
DBNGF373-10	BOLD:AAZ4259	Anura	-5.73131	145.275	Papua New Guinea	Southern	8	0	-5	-10	8	Oceania
EVACC073-12	BOLD:ACF5687	Anura	9.31985	-79.2889	Panama	Northern	7	10	5	0	7	Americas
GBAP12424-19	BOLD:AAD9252	Anura	36.4024	127.762	South Korea	Northern	4	40	35	30	4	Asia
GBAP20314-19	BOLD:AEB0948	Anura	9.441	-83.683	Costa Rica	Northern	7	10	5	0	7	Americas
GBAP2438-13	BOLD:AAF4233	Anura	40.365	-3.65163	Spain	Northern	3	50	45	40	3	Europe
GBAP3645-13	BOLD:ACH9907	Anura	-0.64933	-77.1447	Ecuador	Southern	8	0	-5	-10	8	Americas
GBAP4988-15	BOLD:ACB3504	Anura	38.0733	104.691	China	Northern	4	40	35	30	4	Asia
GBAP836-09	BOLD:AAC2373	Anura	1.8228	127.83	Indonesia	Northern	7	10	5	0	7	Asia
GBCOC2372-23	BOLD:ADC9938	Anura	38.7903	113.985	China	Northern	4	40	35	30	4	Asia
GBMIN91830-17	BOLD:ADJ8568	Anura	36.4024	127.762	South Korea	Northern	4	40	35	30	4	Asia
GBMIN91914-17	BOLD:ADJ8103	Anura	38.0733	104.691	China	Northern	4	40	35	30	4	Asia
GBMND1107-21	BOLD:ABY6883	Anura	-32.7834	-60.9008	Argentina	Southern	11	-30	-35	-40	11	Americas
GBMNE66865-22	BOLD:AAI2209	Anura	29.557	103.352	China	Northern	5	30	25	20	5	Asia
IMSAM185-09	BOLD:AAC2138	Anura	33.531	-5.10544	Morocco	Northern	4	40	35	30	4	Africa
